ILI,ILCESI,MAHALLESI,DAIRE_YASAL_M2,KAT_NO,BINA_YASI,KAT_ADEDI,İNŞAAT_SEVİYESİ,ASANSÖR,DAIRE_SALON,DAIRE_MUTFAK,DAIRE_ODA,DAIRE_BANYO,NIHAI_DEGERI,ADRES,DOLAR,TÜFE_KONUT,TÜFE_KİRA,TÜFE_KONUTBAKIM,TÜFE_KONUTLAİLGİLİ,TÜFE,ÜFE,KONUT_FAİZ,CAM,KİL,ÇİMENTO,METAL,KFE,KFB
İSTANBUL,PENDİK,BAHÇELİEVLER,80.0,1,5,9,100,1,1,1.0,2,2,9000000.0,İSTANBUL_PENDİK_BAHÇELİEVLER,13.7849,828.85,675.49,1161.97,555.02,799.93,1210.6,17.7975,951.31,1115.71,1161.78,1609.27,289.6,13835.5
İSTANBUL,PENDİK,YAYALAR,110.0,0,23,6,100,1,1,1.0,3,1,9750000.0,İSTANBUL_PENDİK_YAYALAR,14.2324,828.85,675.49,1161.97,555.02,799.93,1210.6,17.7975,951.31,1115.71,1161.78,1609.27,289.6,13835.5
İSTANBUL,PENDİK,SÜLÜNTEPE,80.0,4,7,8,100,1,1,1.0,2,1,7000000.0,İSTANBUL_PENDİK_SÜLÜNTEPE,14.2324,828.85,675.49,1161.97,555.02,799.93,1210.6,17.7975,951.31,1115.71,1161.78,1609.27,289.6,13835.5
İSTANBUL,PENDİK,KAYNARCA,101.0,8,11,16,100,1,1,1.0,2,2,15500000.0,İSTANBUL_PENDİK_KAYNARCA,14.2324,828.85,675.49,1161.97,555.02,799.93,1210.6,17.7975,951.31,1115.71,1161.78,1609.27,289.6,13835.5
İSTANBUL,PENDİK,AHMET YESEVİ,76.0,6,3,12,100,1,1,1.0,2,1,8550000.0,İSTANBUL_PENDİK_AHMET YESEVİ,14.2324,828.85,675.49,1161.97,555.02,799.93,1210.6,17.7975,951.31,1115.71,1161.78,1609.27,289.6,13835.5
İSTANBUL,PENDİK,KURTKÖY,62.0,2,6,8,100,1,1,1.0,2,1,6300000.0,İSTANBUL_PENDİK_KURTKÖY,14.2324,828.85,675.49,1161.97,555.02,799.93,1210.6,17.7975,951.31,1115.71,1161.78,1609.27,289.6,13835.5
İSTANBUL,PENDİK,SAPAN BAĞLARI,82.0,5,6,8,100,1,1,1.0,2,1,12000000.0,İSTANBUL_PENDİK_SAPAN BAĞLARI,14.0395,828.85,675.49,1161.97,555.02,799.93,1210.6,17.7975,951.31,1115.71,1161.78,1609.27,289.6,13835.5
İSTANBUL,PENDİK,YENİŞEHİR,111.0,2,1,11,75,1,1,1.0,3,2,15900000.0,İSTANBUL_PENDİK_YENİŞEHİR,14.0395,828.85,675.49,1161.97,555.02,799.93,1210.6,17.7975,951.31,1115.71,1161.78,1609.27,289.6,13835.5
İSTANBUL,PENDİK,KURTKÖY,47.0,8,9,12,100,1,1,1.0,1,1,7000000.0,İSTANBUL_PENDİK_KURTKÖY,13.8286,828.85,675.49,1161.97,555.02,799.93,1210.6,17.7975,951.31,1115.71,1161.78,1609.27,289.6,13835.5
İSTANBUL,PENDİK,HARMANDERE,138.0,5,6,9,85,1,1,1.0,3,2,25274150.0,İSTANBUL_PENDİK_HARMANDERE,13.8286,828.85,675.49,1161.97,555.02,799.93,1210.6,17.7975,951.31,1115.71,1161.78,1609.27,289.6,13835.5
İSTANBUL,PENDİK,BAHÇELİEVLER,98.0,4,18,6,100,1,1,1.0,3,1,9800000.0,İSTANBUL_PENDİK_BAHÇELİEVLER,13.8286,828.85,675.49,1161.97,555.02,799.93,1210.6,17.7975,951.31,1115.71,1161.78,1609.27,289.6,13835.5
İSTANBUL,PENDİK,FEVZİ ÇAKMAK,93.0,2,11,16,100,1,1,1.0,3,1,13500000.0,İSTANBUL_PENDİK_FEVZİ ÇAKMAK,13.8854,844.12,686.71,1216.25,572.69,843.64,1321.9,17.9675,1020.15,1237.32,1415.13,1785.89,318.0,15325.7
İSTANBUL,PENDİK,FEVZİ ÇAKMAK,94.0,1,6,11,100,1,1,1.0,3,2,11500000.0,İSTANBUL_PENDİK_FEVZİ ÇAKMAK,14.0386,844.12,686.71,1216.25,572.69,843.64,1321.9,17.9675,1020.15,1237.32,1415.13,1785.89,318.0,15325.7
İSTANBUL,PENDİK,KURTKÖY,43.0,2,15,4,100,1,1,1.0,1,1,9200000.0,İSTANBUL_PENDİK_KURTKÖY,14.0386,844.12,686.71,1216.25,572.69,843.64,1321.9,17.9675,1020.15,1237.32,1415.13,1785.89,318.0,15325.7
İSTANBUL,PENDİK,SÜLÜNTEPE,85.0,7,16,9,100,1,1,1.0,2,1,7400000.0,İSTANBUL_PENDİK_SÜLÜNTEPE,14.0386,844.12,686.71,1216.25,572.69,843.64,1321.9,17.9675,1020.15,1237.32,1415.13,1785.89,318.0,15325.7
İSTANBUL,PENDİK,KURTKÖY,67.0,2,11,10,100,1,1,1.0,2,1,7500000.0,İSTANBUL_PENDİK_KURTKÖY,14.112,844.12,686.71,1216.25,572.69,843.64,1321.9,17.9675,1020.15,1237.32,1415.13,1785.89,318.0,15325.7
İSTANBUL,PENDİK,DOĞU,78.0,4,5,10,100,1,1,1.0,2,1,14000000.0,İSTANBUL_PENDİK_DOĞU,14.112,844.12,686.71,1216.25,572.69,843.64,1321.9,17.9675,1020.15,1237.32,1415.13,1785.89,318.0,15325.7
İSTANBUL,PENDİK,GÜLLÜ BAĞLAR,77.0,2,13,12,100,1,1,1.0,2,1,7500000.0,İSTANBUL_PENDİK_GÜLLÜ BAĞLAR,14.112,844.12,686.71,1216.25,572.69,843.64,1321.9,17.9675,1020.15,1237.32,1415.13,1785.89,318.0,15325.7
İSTANBUL,PENDİK,DOLAYOBA,80.0,6,5,13,100,1,1,1.0,2,1,8800000.0,İSTANBUL_PENDİK_DOLAYOBA,14.112,844.12,686.71,1216.25,572.69,843.64,1321.9,17.9675,1020.15,1237.32,1415.13,1785.89,318.0,15325.7
İSTANBUL,PENDİK,KURTKÖY,112.0,8,5,10,100,1,1,1.0,3,2,14000000.0,İSTANBUL_PENDİK_KURTKÖY,14.112,844.12,686.71,1216.25,572.69,843.64,1321.9,17.9675,1020.15,1237.32,1415.13,1785.89,318.0,15325.7
İSTANBUL,PENDİK,KURTKÖY,140.0,4,13,6,100,1,2,2.0,4,2,8000000.0,İSTANBUL_PENDİK_KURTKÖY,14.112,844.12,686.71,1216.25,572.69,843.64,1321.9,17.9675,1020.15,1237.32,1415.13,1785.89,318.0,15325.7
İSTANBUL,PENDİK,VELİBABA,80.0,4,35,6,100,1,1,1.0,2,1,6400000.0,İSTANBUL_PENDİK_VELİBABA,14.1766,844.12,686.71,1216.25,572.69,843.64,1321.9,17.9675,1020.15,1237.32,1415.13,1785.89,318.0,15325.7
İSTANBUL,PENDİK,KURTKÖY,104.0,4,6,11,100,1,1,1.0,3,1,11000000.0,İSTANBUL_PENDİK_KURTKÖY,14.1766,844.12,686.71,1216.25,572.69,843.64,1321.9,17.9675,1020.15,1237.32,1415.13,1785.89,318.0,15325.7
İSTANBUL,PENDİK,YENİŞEHİR,122.0,2,17,5,100,1,1,1.0,3,1,14000000.0,İSTANBUL_PENDİK_YENİŞEHİR,14.1766,844.12,686.71,1216.25,572.69,843.64,1321.9,17.9675,1020.15,1237.32,1415.13,1785.89,318.0,15325.7
İSTANBUL,PENDİK,YENİŞEHİR,57.0,1,31,9,100,1,1,1.0,2,1,5600000.0,İSTANBUL_PENDİK_YENİŞEHİR,14.1766,844.12,686.71,1216.25,572.69,843.64,1321.9,17.9675,1020.15,1237.32,1415.13,1785.89,318.0,15325.7
İSTANBUL,PENDİK,YENİŞEHİR,135.0,0,14,10,100,1,1,1.0,3,2,20000000.0,İSTANBUL_PENDİK_YENİŞEHİR,14.1766,844.12,686.71,1216.25,572.69,843.64,1321.9,17.9675,1020.15,1237.32,1415.13,1785.89,318.0,15325.7
İSTANBUL,PENDİK,YENİŞEHİR,95.0,6,21,11,100,1,1,1.0,3,1,10500000.0,İSTANBUL_PENDİK_YENİŞEHİR,14.1766,844.12,686.71,1216.25,572.69,843.64,1321.9,17.9675,1020.15,1237.32,1415.13,1785.89,318.0,15325.7
İSTANBUL,PENDİK,YENİŞEHİR,65.0,9,8,12,100,1,1,1.0,1,1,9000000.0,İSTANBUL_PENDİK_YENİŞEHİR,14.3012,844.12,686.71,1216.25,572.69,843.64,1321.9,17.9675,1020.15,1237.32,1415.13,1785.89,318.0,15325.7
İSTANBUL,PENDİK,KURTKÖY,96.0,9,16,11,100,1,1,1.0,2,2,13000000.0,İSTANBUL_PENDİK_KURTKÖY,14.4728,844.12,686.71,1216.25,572.69,843.64,1321.9,17.9675,1020.15,1237.32,1415.13,1785.89,318.0,15325.7
İSTANBUL,PENDİK,YENİŞEHİR,120.0,3,15,5,100,1,1,1.0,3,1,20000000.0,İSTANBUL_PENDİK_YENİŞEHİR,14.4728,844.12,686.71,1216.25,572.69,843.64,1321.9,17.9675,1020.15,1237.32,1415.13,1785.89,318.0,15325.7
İSTANBUL,PENDİK,YENİŞEHİR,57.0,4,11,12,100,1,1,1.0,1,1,7250000.0,İSTANBUL_PENDİK_YENİŞEHİR,14.6061,844.12,686.71,1216.25,572.69,843.64,1321.9,17.9675,1020.15,1237.32,1415.13,1785.89,318.0,15325.7
İSTANBUL,PENDİK,ÇINARDERE,84.0,5,6,14,100,1,1,1.0,2,1,10500000.0,İSTANBUL_PENDİK_ÇINARDERE,14.6061,844.12,686.71,1216.25,572.69,843.64,1321.9,17.9675,1020.15,1237.32,1415.13,1785.89,318.0,15325.7
İSTANBUL,PENDİK,SÜLÜNTEPE,73.0,4,2,6,100,1,1,1.0,2,1,7700000.0,İSTANBUL_PENDİK_SÜLÜNTEPE,14.6061,844.12,686.71,1216.25,572.69,843.64,1321.9,17.9675,1020.15,1237.32,1415.13,1785.89,318.0,15325.7
İSTANBUL,PENDİK,YENİŞEHİR,57.0,1,30,5,100,0,1,1.0,2,1,6000000.0,İSTANBUL_PENDİK_YENİŞEHİR,14.6061,844.12,686.71,1216.25,572.69,843.64,1321.9,17.9675,1020.15,1237.32,1415.13,1785.89,318.0,15325.7
İSTANBUL,PENDİK,YENİŞEHİR,55.0,4,11,12,100,1,1,1.0,1,1,7000000.0,İSTANBUL_PENDİK_YENİŞEHİR,14.6061,844.12,686.71,1216.25,572.69,843.64,1321.9,17.9675,1020.15,1237.32,1415.13,1785.89,318.0,15325.7
İSTANBUL,PENDİK,KAYNARCA,89.0,2,22,6,100,0,1,1.0,3,1,4450000.0,İSTANBUL_PENDİK_KAYNARCA,14.6061,844.12,686.71,1216.25,572.69,843.64,1321.9,17.9675,1020.15,1237.32,1415.13,1785.89,318.0,15325.7
İSTANBUL,PENDİK,KURTKÖY,129.0,2,12,9,100,1,1,1.0,3,2,14500000.0,İSTANBUL_PENDİK_KURTKÖY,14.7435,844.12,686.71,1216.25,572.69,843.64,1321.9,17.9675,1020.15,1237.32,1415.13,1785.89,318.0,15325.7
İSTANBUL,PENDİK,KURTKÖY,129.0,2,18,9,100,1,1,1.0,3,2,14500000.0,İSTANBUL_PENDİK_KURTKÖY,14.7435,844.12,686.71,1216.25,572.69,843.64,1321.9,17.9675,1020.15,1237.32,1415.13,1785.89,318.0,15325.7
İSTANBUL,PENDİK,GÜZELYALI,102.0,3,14,7,100,0,1,1.0,3,2,7700000.0,İSTANBUL_PENDİK_GÜZELYALI,14.9042,844.12,686.71,1216.25,572.69,843.64,1321.9,17.9675,1020.15,1237.32,1415.13,1785.89,318.0,15325.7
İSTANBUL,PENDİK,DOĞU,124.0,1,15,6,100,1,1,1.0,3,1,14500000.0,İSTANBUL_PENDİK_DOĞU,14.9042,844.12,686.71,1216.25,572.69,843.64,1321.9,17.9675,1020.15,1237.32,1415.13,1785.89,318.0,15325.7
İSTANBUL,PENDİK,KAYNARCA,65.0,1,13,5,100,0,1,1.0,2,1,7000000.0,İSTANBUL_PENDİK_KAYNARCA,14.7624,844.12,686.71,1216.25,572.69,843.64,1321.9,17.9675,1020.15,1237.32,1415.13,1785.89,318.0,15325.7
İSTANBUL,PENDİK,HARMANDERE,88.0,7,17,12,100,1,1,1.0,2,1,20000000.0,İSTANBUL_PENDİK_HARMANDERE,14.7624,844.12,686.71,1216.25,572.69,843.64,1321.9,17.9675,1020.15,1237.32,1415.13,1785.89,318.0,15325.7
İSTANBUL,PENDİK,ESENLER,58.0,0,15,5,100,0,1,1.0,2,1,4700000.0,İSTANBUL_PENDİK_ESENLER,14.7624,844.12,686.71,1216.25,572.69,843.64,1321.9,17.9675,1020.15,1237.32,1415.13,1785.89,318.0,15325.7
İSTANBUL,PENDİK,YENİŞEHİR,95.0,6,1,11,78,1,1,1.0,2,2,13599110.0,İSTANBUL_PENDİK_YENİŞEHİR,14.7624,844.12,686.71,1216.25,572.69,843.64,1321.9,17.9675,1020.15,1237.32,1415.13,1785.89,318.0,15325.7
İSTANBUL,PENDİK,ÇAMLIK,119.0,2,14,6,100,1,1,1.0,3,1,12000000.0,İSTANBUL_PENDİK_ÇAMLIK,14.7503,844.12,686.71,1216.25,572.69,843.64,1321.9,17.9675,1020.15,1237.32,1415.13,1785.89,318.0,15325.7
İSTANBUL,PENDİK,KURTKÖY,65.0,8,16,10,100,1,1,1.0,1,1,9500000.0,İSTANBUL_PENDİK_KURTKÖY,14.7503,844.12,686.71,1216.25,572.69,843.64,1321.9,17.9675,1020.15,1237.32,1415.13,1785.89,318.0,15325.7
İSTANBUL,PENDİK,ÇAMLIK,125.0,3,16,6,100,1,1,1.0,3,2,20000000.0,İSTANBUL_PENDİK_ÇAMLIK,14.6758,844.12,686.71,1216.25,572.69,843.64,1321.9,17.9675,1020.15,1237.32,1415.13,1785.89,318.0,15325.7
İSTANBUL,PENDİK,ÇAMLIK,92.0,5,4,7,100,1,1,1.0,2,2,15000000.0,İSTANBUL_PENDİK_ÇAMLIK,14.6758,844.12,686.71,1216.25,572.69,843.64,1321.9,17.9675,1020.15,1237.32,1415.13,1785.89,318.0,15325.7
İSTANBUL,PENDİK,DUMLUPINAR,61.0,1,15,6,100,1,1,1.0,2,1,5000000.0,İSTANBUL_PENDİK_DUMLUPINAR,14.6758,844.12,686.71,1216.25,572.69,843.64,1321.9,17.9675,1020.15,1237.32,1415.13,1785.89,318.0,15325.7
İSTANBUL,PENDİK,YENİŞEHİR,135.0,0,11,10,100,1,1,1.0,3,2,17500000.0,İSTANBUL_PENDİK_YENİŞEHİR,14.6758,844.12,686.71,1216.25,572.69,843.64,1321.9,17.9675,1020.15,1237.32,1415.13,1785.89,318.0,15325.7
İSTANBUL,PENDİK,ORHANGAZİ,175.0,3,14,5,100,0,2,2.0,5,2,8700000.0,İSTANBUL_PENDİK_ORHANGAZİ,14.6758,844.12,686.71,1216.25,572.69,843.64,1321.9,17.9675,1020.15,1237.32,1415.13,1785.89,318.0,15325.7
İSTANBUL,PENDİK,ESENLER,69.0,6,3,12,100,1,1,1.0,2,1,7000000.0,İSTANBUL_PENDİK_ESENLER,14.6697,844.12,686.71,1216.25,572.69,843.64,1321.9,17.9675,1020.15,1237.32,1415.13,1785.89,318.0,15325.7
İSTANBUL,PENDİK,KURTKÖY,116.0,3,5,11,100,1,1,1.0,3,2,23250000.0,İSTANBUL_PENDİK_KURTKÖY,14.6697,844.12,686.71,1216.25,572.69,843.64,1321.9,17.9675,1020.15,1237.32,1415.13,1785.89,318.0,15325.7
İSTANBUL,PENDİK,KURTKÖY,105.0,2,29,10,100,1,1,3.0,3,1,11000000.0,İSTANBUL_PENDİK_KURTKÖY,14.6697,844.12,686.71,1216.25,572.69,843.64,1321.9,17.9675,1020.15,1237.32,1415.13,1785.89,318.0,15325.7
İSTANBUL,PENDİK,AHMET YESEVİ,66.0,7,14,16,100,1,1,1.0,2,1,7000000.0,İSTANBUL_PENDİK_AHMET YESEVİ,14.6697,844.12,686.71,1216.25,572.69,843.64,1321.9,17.9675,1020.15,1237.32,1415.13,1785.89,318.0,15325.7
İSTANBUL,PENDİK,ÇAMLIK,112.0,0,17,4,100,0,1,1.0,3,2,12000000.0,İSTANBUL_PENDİK_ÇAMLIK,14.6697,844.12,686.71,1216.25,572.69,843.64,1321.9,17.9675,1020.15,1237.32,1415.13,1785.89,318.0,15325.7
İSTANBUL,PENDİK,VELİBABA,100.0,2,15,6,100,0,1,1.0,3,1,8000000.0,İSTANBUL_PENDİK_VELİBABA,14.6697,844.12,686.71,1216.25,572.69,843.64,1321.9,17.9675,1020.15,1237.32,1415.13,1785.89,318.0,15325.7
İSTANBUL,PENDİK,YAYALAR,125.0,2,8,8,100,1,1,1.0,3,2,14500000.0,İSTANBUL_PENDİK_YAYALAR,14.6697,844.12,686.71,1216.25,572.69,843.64,1321.9,17.9675,1020.15,1237.32,1415.13,1785.89,318.0,15325.7
İSTANBUL,PENDİK,FEVZİ ÇAKMAK,120.0,1,6,13,100,1,1,1.0,3,2,16000000.0,İSTANBUL_PENDİK_FEVZİ ÇAKMAK,14.6697,844.12,686.71,1216.25,572.69,843.64,1321.9,17.9675,1020.15,1237.32,1415.13,1785.89,318.0,15325.7
İSTANBUL,PENDİK,YENİŞEHİR,55.0,0,8,5,100,1,1,1.0,1,1,6500000.0,İSTANBUL_PENDİK_YENİŞEHİR,14.6697,844.12,686.71,1216.25,572.69,843.64,1321.9,17.9675,1020.15,1237.32,1415.13,1785.89,318.0,15325.7
İSTANBUL,PENDİK,ÇAMLIK,24.0,4,16,7,100,1,0,1.0,1,1,5750000.0,İSTANBUL_PENDİK_ÇAMLIK,14.764,844.12,686.71,1216.25,572.69,843.64,1321.9,17.9675,1020.15,1237.32,1415.13,1785.89,318.0,15325.7
İSTANBUL,PENDİK,KURTKÖY,83.0,1,16,11,100,1,1,1.0,2,1,7700000.0,İSTANBUL_PENDİK_KURTKÖY,14.764,844.12,686.71,1216.25,572.69,843.64,1321.9,17.9675,1020.15,1237.32,1415.13,1785.89,318.0,15325.7
İSTANBUL,PENDİK,AHMET YESEVİ,75.0,1,12,6,100,0,1,1.0,2,1,5300000.0,İSTANBUL_PENDİK_AHMET YESEVİ,14.764,844.12,686.71,1216.25,572.69,843.64,1321.9,17.9675,1020.15,1237.32,1415.13,1785.89,318.0,15325.7
İSTANBUL,PENDİK,ÇAMLIK,44.0,6,8,10,100,1,1,1.0,1,1,5200000.0,İSTANBUL_PENDİK_ÇAMLIK,14.816,844.12,686.71,1216.25,572.69,843.64,1321.9,17.9675,1020.15,1237.32,1415.13,1785.89,318.0,15325.7
İSTANBUL,PENDİK,FEVZİ ÇAKMAK,70.0,1,2,6,100,1,1,1.0,2,1,9000000.0,İSTANBUL_PENDİK_FEVZİ ÇAKMAK,14.816,844.12,686.71,1216.25,572.69,843.64,1321.9,17.9675,1020.15,1237.32,1415.13,1785.89,318.0,15325.7
İSTANBUL,PENDİK,YENİŞEHİR,50.0,3,9,12,100,1,1,1.0,1,1,8800000.0,İSTANBUL_PENDİK_YENİŞEHİR,14.816,844.12,686.71,1216.25,572.69,843.64,1321.9,17.9675,1020.15,1237.32,1415.13,1785.89,318.0,15325.7
İSTANBUL,PENDİK,DUMLUPINAR,119.0,1,16,6,100,0,1,1.0,3,1,11000000.0,İSTANBUL_PENDİK_DUMLUPINAR,14.8041,844.12,686.71,1216.25,572.69,843.64,1321.9,17.9675,1020.15,1237.32,1415.13,1785.89,318.0,15325.7
İSTANBUL,PENDİK,YENİŞEHİR,114.0,7,25,11,100,1,1,1.0,3,1,11400000.0,İSTANBUL_PENDİK_YENİŞEHİR,14.8041,844.12,686.71,1216.25,572.69,843.64,1321.9,17.9675,1020.15,1237.32,1415.13,1785.89,318.0,15325.7
İSTANBUL,PENDİK,GÜLLÜ BAĞLAR,60.0,1,12,12,100,1,1,1.0,2,1,6000000.0,İSTANBUL_PENDİK_GÜLLÜ BAĞLAR,14.8041,844.12,686.71,1216.25,572.69,843.64,1321.9,17.9675,1020.15,1237.32,1415.13,1785.89,318.0,15325.7
İSTANBUL,PENDİK,KAVAKPINAR,89.0,9,6,11,100,1,1,1.0,3,1,9500000.0,İSTANBUL_PENDİK_KAVAKPINAR,14.8041,844.12,686.71,1216.25,572.69,843.64,1321.9,17.9675,1020.15,1237.32,1415.13,1785.89,318.0,15325.7
İSTANBUL,PENDİK,SÜLÜNTEPE,65.0,3,3,11,78,1,1,1.0,2,1,6228410.0,İSTANBUL_PENDİK_SÜLÜNTEPE,14.8041,844.12,686.71,1216.25,572.69,843.64,1321.9,17.9675,1020.15,1237.32,1415.13,1785.89,318.0,15325.7
İSTANBUL,PENDİK,YENİŞEHİR,85.0,8,26,11,100,1,1,1.0,2,1,8000000.0,İSTANBUL_PENDİK_YENİŞEHİR,14.8063,844.12,686.71,1216.25,572.69,843.64,1321.9,17.9675,1020.15,1237.32,1415.13,1785.89,318.0,15325.7
İSTANBUL,PENDİK,BATI,106.0,5,4,9,100,1,1,1.0,3,1,23000000.0,İSTANBUL_PENDİK_BATI,14.8063,844.12,686.71,1216.25,572.69,843.64,1321.9,17.9675,1020.15,1237.32,1415.13,1785.89,318.0,15325.7
İSTANBUL,PENDİK,DOLAYOBA,76.0,4,6,7,100,1,1,1.0,2,1,8300000.0,İSTANBUL_PENDİK_DOLAYOBA,14.8063,844.12,686.71,1216.25,572.69,843.64,1321.9,17.9675,1020.15,1237.32,1415.13,1785.89,318.0,15325.7
İSTANBUL,PENDİK,AHMET YESEVİ,74.0,1,15,6,100,0,1,1.0,2,1,4100000.0,İSTANBUL_PENDİK_AHMET YESEVİ,14.8063,844.12,686.71,1216.25,572.69,843.64,1321.9,17.9675,1020.15,1237.32,1415.13,1785.89,318.0,15325.7
İSTANBUL,PENDİK,YENİŞEHİR,58.0,2,30,5,100,0,1,1.0,2,1,6000000.0,İSTANBUL_PENDİK_YENİŞEHİR,14.8063,844.12,686.71,1216.25,572.69,843.64,1321.9,17.9675,1020.15,1237.32,1415.13,1785.89,318.0,15325.7
İSTANBUL,PENDİK,FEVZİ ÇAKMAK,157.0,3,13,5,100,1,1,2.0,3,2,12300000.0,İSTANBUL_PENDİK_FEVZİ ÇAKMAK,14.8234,844.12,686.71,1216.25,572.69,843.64,1321.9,17.9675,1020.15,1237.32,1415.13,1785.89,318.0,15325.7
İSTANBUL,PENDİK,YENİŞEHİR,133.0,4,16,10,100,1,1,1.0,3,2,18700000.0,İSTANBUL_PENDİK_YENİŞEHİR,14.8234,844.12,686.71,1216.25,572.69,843.64,1321.9,17.9675,1020.15,1237.32,1415.13,1785.89,318.0,15325.7
İSTANBUL,PENDİK,HARMANDERE,67.0,6,10,12,100,1,1,1.0,2,1,15000000.0,İSTANBUL_PENDİK_HARMANDERE,14.8234,844.12,686.71,1216.25,572.69,843.64,1321.9,17.9675,1020.15,1237.32,1415.13,1785.89,318.0,15325.7
İSTANBUL,PENDİK,ORHANGAZİ,144.0,3,16,5,100,0,2,2.0,3,2,6800000.0,İSTANBUL_PENDİK_ORHANGAZİ,14.8234,844.12,686.71,1216.25,572.69,843.64,1321.9,17.9675,1020.15,1237.32,1415.13,1785.89,318.0,15325.7
İSTANBUL,PENDİK,FEVZİ ÇAKMAK,120.0,3,6,12,100,1,1,1.0,3,2,17000000.0,İSTANBUL_PENDİK_FEVZİ ÇAKMAK,14.8234,844.12,686.71,1216.25,572.69,843.64,1321.9,17.9675,1020.15,1237.32,1415.13,1785.89,318.0,15325.7
İSTANBUL,PENDİK,HARMANDERE,77.0,8,10,12,100,1,1,1.0,2,1,17000000.0,İSTANBUL_PENDİK_HARMANDERE,14.8234,844.12,686.71,1216.25,572.69,843.64,1321.9,17.9675,1020.15,1237.32,1415.13,1785.89,318.0,15325.7
İSTANBUL,PENDİK,KAYNARCA,88.0,3,7,23,87,1,1,1.0,2,2,13422900.0,İSTANBUL_PENDİK_KAYNARCA,14.8234,844.12,686.71,1216.25,572.69,843.64,1321.9,17.9675,1020.15,1237.32,1415.13,1785.89,318.0,15325.7
İSTANBUL,PENDİK,KAYNARCA,82.0,3,7,24,87,1,1,1.0,2,2,12753060.0,İSTANBUL_PENDİK_KAYNARCA,14.8234,844.12,686.71,1216.25,572.69,843.64,1321.9,17.9675,1020.15,1237.32,1415.13,1785.89,318.0,15325.7
İSTANBUL,PENDİK,ESENLER,81.0,1,16,6,100,0,1,1.0,2,1,5500000.0,İSTANBUL_PENDİK_ESENLER,14.8068,844.12,686.71,1216.25,572.69,843.64,1321.9,17.9675,1020.15,1237.32,1415.13,1785.89,318.0,15325.7
İSTANBUL,PENDİK,KURTKÖY,44.0,5,13,9,100,1,1,1.0,1,1,6000000.0,İSTANBUL_PENDİK_KURTKÖY,14.8068,844.12,686.71,1216.25,572.69,843.64,1321.9,17.9675,1020.15,1237.32,1415.13,1785.89,318.0,15325.7
İSTANBUL,PENDİK,YENİŞEHİR,60.0,3,30,9,100,1,1,1.0,2,1,6000000.0,İSTANBUL_PENDİK_YENİŞEHİR,14.8068,844.12,686.71,1216.25,572.69,843.64,1321.9,17.9675,1020.15,1237.32,1415.13,1785.89,318.0,15325.7
İSTANBUL,PENDİK,YENİŞEHİR,108.0,8,12,12,100,1,1,1.0,3,2,21000000.0,İSTANBUL_PENDİK_YENİŞEHİR,14.8068,844.12,686.71,1216.25,572.69,843.64,1321.9,17.9675,1020.15,1237.32,1415.13,1785.89,318.0,15325.7
İSTANBUL,PENDİK,DOĞU,136.0,11,35,13,100,1,1,1.0,3,2,15000000.0,İSTANBUL_PENDİK_DOĞU,14.8068,844.12,686.71,1216.25,572.69,843.64,1321.9,17.9675,1020.15,1237.32,1415.13,1785.89,318.0,15325.7
İSTANBUL,PENDİK,YENİŞEHİR,110.0,8,6,11,87,1,1,1.0,3,1,21223480.0,İSTANBUL_PENDİK_YENİŞEHİR,14.8068,844.12,686.71,1216.25,572.69,843.64,1321.9,17.9675,1020.15,1237.32,1415.13,1785.89,318.0,15325.7
İSTANBUL,PENDİK,ÇAMÇEŞME,48.0,6,12,10,100,1,1,1.0,1,1,7400000.0,İSTANBUL_PENDİK_ÇAMÇEŞME,14.8068,844.12,686.71,1216.25,572.69,843.64,1321.9,17.9675,1020.15,1237.32,1415.13,1785.89,318.0,15325.7
İSTANBUL,PENDİK,KAYNARCA,67.0,3,5,6,100,1,1,1.0,2,1,9750000.0,İSTANBUL_PENDİK_KAYNARCA,14.8068,844.12,686.71,1216.25,572.69,843.64,1321.9,17.9675,1020.15,1237.32,1415.13,1785.89,318.0,15325.7
İSTANBUL,PENDİK,ÇAMÇEŞME,80.0,4,13,16,100,1,1,1.0,2,1,11000000.0,İSTANBUL_PENDİK_ÇAMÇEŞME,14.8221,844.12,686.71,1216.25,572.69,843.64,1321.9,17.9675,1020.15,1237.32,1415.13,1785.89,318.0,15325.7
İSTANBUL,PENDİK,ORHANGAZİ,114.0,4,24,6,100,0,1,1.0,3,1,5600000.0,İSTANBUL_PENDİK_ORHANGAZİ,14.8221,844.12,686.71,1216.25,572.69,843.64,1321.9,17.9675,1020.15,1237.32,1415.13,1785.89,318.0,15325.7
İSTANBUL,PENDİK,KURTKÖY,70.0,3,3,9,100,1,1,1.0,2,1,9600000.0,İSTANBUL_PENDİK_KURTKÖY,14.8221,844.12,686.71,1216.25,572.69,843.64,1321.9,17.9675,1020.15,1237.32,1415.13,1785.89,318.0,15325.7
İSTANBUL,PENDİK,KURTKÖY,48.0,5,13,9,100,1,1,1.0,1,1,6000000.0,İSTANBUL_PENDİK_KURTKÖY,14.8221,844.12,686.71,1216.25,572.69,843.64,1321.9,17.9675,1020.15,1237.32,1415.13,1785.89,318.0,15325.7
